ID,Proposal Type,Proposal Number,Application Date,Grant Date,Last Visible Status,Project Land Requirement (Hectares),Total Cost (Lakhs),Organization Name,EC Consultant,Description,Category,Project Category (Code),Project Category,Project Name,State,Sub District,Village,MoEFCC File,State File,Plot Nos,Shape of Project,Existing Non-Forest Land,Existing Forest Land,Existing Total Land,Additional Non-Forest Land,Additional Forest Land,Additional Total Land,Existing Cost,Expansion Cost,Villages Affected,Project Displaced Families,Project Affected Families,Alternative Site Examined,Alternative Site Description,Government Restriction,Litigation Pending,Violation Involved,Last Submission Date,Project Exemption Reason,Cost Benefit Report PDF,Compensatory Afforestation Type,Is Applicable Compensatory Afforestation,Organization Street,Organization City,Organization State,Organization Legal Status,Applicant Designation,Applicant City,Applicant State,Forest Clearance Present Owners,Village Code,Employment (Construction),proposal_url,Plot Number,KML URLs,District,Project Description,Employment (Operational)
125453442,New,FP/DL/ROAD/535040/2025,2025-04-23T10:14:34.644+00:00,,Pending at DFO due to EDS by Nodal Officer,0.4657,25734.0,"Construction of Flyover with Ramps, Footpath, Road Work including Road Signage, Street Light works, Drainage, Horticulture, Mural Works & allied  works at Road No. 56 between Anand Vihar ROB and Apsara Border ROB, 	New Delhi (EPC Mode).",,Forest clearance form,,,,"Construction of Flyover with Ramps, Footpath, Road Work including Road  Signage, Street Light works, Drainage, Horticulture, Mural Works & allied works at Road No.56 between Anand Vihar ROB and Apsara Border ROB, New Delhi (EPC Mode).",DELHI,Vivek Vihar,KARKAR DUMAN,,,"0/1133, 0/919, 0/918, 0/915, 0/914, 0/907, 0/884, 0/859, 0/856, 0/852,0/851, 0/850, 0/844, 0/847, 0/845, 0/844, 0/843",Linear,0.0,0.4657,0.4657,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-05-25T18:30:00.000+00:00,,,,false,"O/o EE, F-51, PWD, Under Ring Road Bypass I.G. Stadium Oppt. Gate No. 9, New Delhi -02",NEW DELHI,7,State Government (Department/Autonomous body),Executive Engineer ,NEW DELHI,7,,0,46460.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=125453442,"0/1133, 0/919, 0/918, 0/915, 0/914, 0/907, 0/884, 0/859, 0/856, 0/852,0/851, 0/850, 0/844, 0/847, 0/845, 0/844, 0/843",https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=125451415&refType=caf&uuid=c094258a-c330-4ed4-b93d-0efe604f9ebe&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=125451415&refType=FC&uuid=6d71cdbc-e185-4d13-ac7e-fdb3b6ae7fe8&version=1.0,Shahdara,"Construction of Flyover with Ramps, Footpath, Road Work including Road  Signage, Street Light works, Drainage, Horticulture, Mural Works & allied works at Road No.56 between Anand Vihar ROB and Apsara Border ROB, New Delhi (EPC Mode).",46460.0
125324347,New,FP/DL/RAIL/534848/2025,2025-04-22T06:50:45.963+00:00,,Pending at DFO for Scrutiny and Recommendation,10.53,37000.0,Rail Land development authority,,Forest clearance form,,,,Diversion of 3.58 Ha. Deemed Forest Land for Construction of allied facilities of Bijwasan Railway Station Project.,DELHI,Kapeshera,BHARTAL,,,"Part of  0/97, 0/96, 14/26, 14/22, 14/23, 17/3, 17/4, 17/2, 17/9, 17/8, 17/7, 17/15, 17/17, 17/23, 32/3, 0/223, 17/27",Non - Linear,6.95,3.58,10.53,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-06-11T18:30:00.000+00:00,,,Degraded Forest Land,true,"Unit No. 702-B, 7th Floor, Konnectus Tower -2, DMRC Building, Ajmeri Gate, Delhi - 110002 ",,7,Central Government (Department/Autonomous body),JGM/Project-4,,7,,0,930750.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=125324347,"Part of  0/97, 0/96, 14/26, 14/22, 14/23, 17/3, 17/4, 17/2, 17/9, 17/8, 17/7, 17/15, 17/17, 17/23, 32/3, 0/223, 17/27",https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=124858929&refType=caf&uuid=3f4dcf84-2743-4823-95a5-d74d1cf38380&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=124858929&refType=FC&uuid=0774b777-6c72-4c4f-8bf3-e1c7254c4e6c&version=1.0,South West,"Diversion of 3.58 Ha. of Deemed Forest Land is required for Construction of Allied facilities such as Approach Roads, Parking, Drop off Area, Walkways etc. for proposed Bijwasan Railway Station project at Bijwasan, New Delhi.",28743750.0
125104439,New,IA/DL/INFRA2/534463/2025,2025-04-18T10:10:06.941+00:00,,Under Examination,0.8121,14945.0,SUNUP BUILD Private limited,Ind Tech House Consult ,Environment clearance form,TOR,B2,Building / Construction ,"Proposed Group Housing at Plot No. 2A, Ishwar Nagar, Mathura Road, New Delhi",DELHI,Kalkaji,BAHA PUR,,,,Non - Linear,0.8121,0.0,0.8121,0.0,0.0,0.0,0.0,0.0,0,0,0,NO,Not applicable as the project or activity is site specific,NO,NO,NO,2025-04-18T13:05:01.201+00:00,,,,,,,,,,,,,0,270000.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=125104439,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=125102569&refType=caf&uuid=873bed7c-fe0e-43ce-bd68-d95ab7335508&version=1.0,South East,"The proposed building project “Group Housing” is a Residential Building (Group Housing) located at Plot No. 2A, Ishwar Nagar, Mathura Road, New Delhi, to be developed by M/s Sunup Build Private Limited. The total plot area of the project is 2.0067 acres, which is owned by the project proponent.  Built-up area 74,728.44 sqm.",56575.0
125044931,New,IA/DL/INFRA2/534319/2025,2025-04-17T10:19:58.274+00:00,,Under Examination,1.1817,18615.0,Central Ayurveda Research Institute,Ind Tech House Consult ,Environment clearance form,TOR,B2,Building / Construction ,"Construction of New Building at Plot No. 2, FC-5, Block A, Sector-28, Rohini, Delhi",DELHI,Alipur,SULTANPUR DAULATPUR,,,,Non - Linear,1.1817,0.0,1.1817,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-04-18T13:04:06.684+00:00,,,,,,,,,,,,,63917,100060.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=125044931,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=125042545&refType=caf&uuid=351b9588-6333-4c22-8fce-51e3935b78cc&version=1.0,North,"The Proposed project Construction of new building at Plot No. 2, FC-5, Block A, Sector-28, Rohini, Delhi. The total plot area of the project is 11817.00 m2 and Built-up area of the project is 31307.35 m2. The site is earmarked for Education and Research university development as per the master development plan",109550.0
125006193,New,FP/DL/OTHERS/534205/2025,2025-04-17T05:33:10.310+00:00,,DELISTED_BY_SYSTEM,1.22,38450.0,Public Works Department,,Forest clearance form,,,,"Construction of New Court Building for District Courts (Block-I &II) adjacent to Rouse Avenue Court Complex at DDU Marg, New Delhi.",DELHI,Kotwali,NA,,,,Non - Linear,0.0,1.22,1.22,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-04-29T09:31:11.989+00:00,,,Non-forest Land,true,"Office of Executive Engineer, Other Project Division -1, PWD, Rouse Avenue Court Complex, DDU Marg, New Delhi",,7,State Government (Department/Autonomous body),Executive Engineer,,7,"Revenue Department,Revenue Department,Revenue Department,Revenue Department,Revenue Department,Revenue Department",800442,9750.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=125006193,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=124923686&refType=caf&uuid=72838e13-8bcb-4e0e-900f-f9caa2004225&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=59061&refId=124923686&refType=FC&uuid=e674e1b9-2fbd-43ba-b068-05dba5d2e154&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=124923686&refType=FC&uuid=cbfcca9f-4b26-4d6b-bdef-5d5148c77684&version=1.0,Central,"The proposed construction of New Court Building for District Courts (Block-I &II) adjacent to Rouse Avenue Court Complex at DDU Marg, New Delhi is adjacent to existing Rouse Avenue Court Complex.;The Rouse Avenue Court Complex is a major judicial establishment in Central District of Delhi. DDU Marg (Deen Dayal Upadhyay Marg) is a well-connected road in central Delhi.;The need for this project arises from the requirement to construct additional court rooms  in line with the recruitment of new Judicial Officers to fill vacancies within the sanctioned strength of the GNCTD. An affidavit was filed in the Hon'ble Supreme Court of India  proposing the construction of new courtrooms and lawyer chambers on a plot adjacent to the existing Rouse Avenue Court Complex.;",182700.0
124630253,Expansion,IA/DL/INFRA2/533600/2025,2025-04-10T10:55:38.866+00:00,,Under Examination,2.0879,86300.0, GODREJ VESTAMARK LLP,,Environment clearance form,TOR,B2,Building / Construction ,"Expansion of Group Housing Colony at Plot no. B- 319, Okhla Industrial Area, Phase I, New Delhi",DELHI,Kalkaji,TEHKHAND,,,Plot no. B- 319,Non - Linear,2.0879,0.0,2.0879,0.0,0.0,0.0,86300.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-04-30T09:54:29.023+00:00,,,,,,,,,,,,,0,13900.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=124630253,Plot no. B- 319,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=124628044&refType=caf&uuid=8e0124b6-39c1-4434-bae4-d29b30991a8f&version=1.0,South East,"This is an expansion project. The project has already been granted Environmental Clearance dated 21st May 2019 for the built-up area of 1,34,783.84 m2. Further, the project granted Environmental Clearance from MOEFCC under expansion with built-up area 1,42,876.04 m² dated 21st May 2021.  Now, due to change in planning, there is a minor increase in the built-up area from 1,42,876.04 m² to 1,48,950.88 m². However, this increment in the BUA does not affect the project features like number of dwelling units, population, water consumption, or wastewater generation ensuring no significant impact on the project's environmental parameters. ",1492930.0
124012419,New,IA/DL/INFRA2/532329/2025,2025-04-01T10:41:36.509+00:00,,Under Examination,3.9673,150861.0,ORO BLOOM DEVELOPMENTS PRIVATE LIMITED,Ind Tech House Consult ,Environment clearance form,TOR,B1,Townships/ Area Development Projects / Rehabilitation Centres,"Proposed Elevate Delhi 7, Kamla Nagar, Delhi",DELHI,Civil Lines,SADORA KALAN,,,,Non - Linear,3.9673,0.0,3.9673,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-04-01T12:24:22.410+00:00,,,,,,,,,,,,,0,225400.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=124012419,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=124008086&refType=caf&uuid=dfaa82a3-56c4-4a37-b926-4dd84cc148cd&version=1.0,Central,"The Proposed project Elevate Delhi 7, Kamla Nagar, Delhi is being developed by M/s Oro Bloom Developments Private Limited and owned by M/s Texmaco Infrastructure and Holdings Private Limited. The total plot area of the project is 39673.09 m2 and proposed built-up area will be 467177.05 m2. The Land use of Project site is residential which is in conformity with master plan of Delhi 2021.",295680.0
123936173,New,IA/DL/INFRA2/532089/2025,2025-03-31T05:45:32.899+00:00,,Under Examination,3.7017,61400.0,"Delhi Transport Corporation, Delhi (DTC), Govt. of Delhi",,Environment clearance form,EC,B1,,"Redevelopment of DTC Colony at Khasra no. 886, 887, 888, 889/1, 891, 892, 893, 894 min. 895 and 896 village Tehar, Hari Nagar, New Delhi.",DELHI,Rajouri Garden,TIHAR,21-475/2024-IA.III,,,Non - Linear,3.7017,0.0,3.7017,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-05-16T12:13:19.113+00:00,Other,,,,,,,,,,,,0,162120.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=123936173,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=112790568&refType=caf&uuid=99f8322e-3b7f-43e4-bb7d-9dc216893996&version=1.0,West,"Redevelopment of DTC Colony at Khasra No. 886, 887, 888, 889/1, 891, 892, 893, 894 min., 895 and 896 village Tehar, Hari Nagar, New Delhi. Total plot area of the project is 37017.64 sq.m. The site is earmarked for residential as per Delhi Master plan 2021",66815.0
123788658,Expansion,IA/DL/INFRA2/531854/2025,2025-03-28T11:48:41.217+00:00,,Under Examination,3.06,549.915,K K BIRLA ACADEMY,Grass Roots Research and Creation India (P) Ltd.,Environment clearance form,TOR,B2,Building / Construction ,Expansion of “The Brij” by M/s. K. K. Birla Academy ,DELHI,Vasant Vihar,KUSUMPUR,,,,Hybrid,3.06,0.0,3.06,0.0,0.0,0.0,258.58,291.335,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-03-28T13:48:16.234+00:00,,,,,,,,,,,,,64056,49700.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=123788658,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=123780683&refType=caf&uuid=92bc2885-389e-4166-9cfd-7b5988da3385&version=1.0,New Delhi,"8 (a): Building & Construction Project: Total Built-up area: 1,27,721 sqm",383710.0
123019558,New,FP/DL/OTHERS/530713/2025,2025-03-21T13:18:20.919+00:00,,Pending at DFO for Scrutiny and Recommendation,0.8278,24085.0, DIRECTORATE GENERAL ITBPF,,Forest clearance form,,,,"Construction of office building of Directorate General and Central Record Office of ITBP Force on 0.8278 hectare of land at Sector-10, R.K. Puram, New Delhi-110022.f land",DELHI,Vasant Vihar,MOHD. PUR MUNIRKA,,,,Non - Linear,0.0,0.8278,0.8278,0.0,0.0,0.0,0.0,0.0,0,0,0,NO,Not Required,NO,NO,NO,2025-05-22T18:30:00.000+00:00,,,,false,Engineering Branch Dte Gen ITBPF CGO Complex Lodhi Road New Delhi,CGO Complex Lodhi Road New Delhi,7,Central Government (Department/Autonomous body),Inspector General (Engr),Engineering Branch Dte Gen ITBPF CGO Complex Lodhi,7,,0,7800.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=123019558,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=123019314&refType=caf&uuid=dd6c38bb-1cda-4d6e-a2c4-6a50e0e2e8f7&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=123019314&refType=FC&uuid=6cad7d0d-aa3d-4e17-975a-df417d3378aa&version=1.0,New Delhi,"Construction of office building of Directorate General and Central Record Office of ITBP Force on 0.8278 hectare of land at Sector-10, R.K. Puram, New Delhi-110022.",480000.0
122381503,New,FP/DL/OTHERS/529391/2025,2025-03-13T12:14:13.543+00:00,,DELISTED_BY_SYSTEM,1.0066,24085.0, DIRECTORATE GENERAL ITBPF,,Forest clearance form,,,,"Construction of office building of Directorate General and Central Record Office of ITBP Force on 2.487  acres of land at Sector-10, R.K. Puram, New Delhi-110022",DELHI,Vasant Vihar,MOHD. PUR MUNIRKA,,,3939,Non - Linear,0.0,1.0066,1.0066,0.0,0.0,0.0,0.0,0.0,0,0,0,NO,Not required,NO,NO,NO,2025-03-13T13:40:09.101+00:00,,,Degraded Forest Land,true,Engineering Branch Dte Gen ITBPF CGO Complex Lodhi Road New Delhi,CGO Complex Lodhi Road New Delhi,7,Central Government (Department/Autonomous body),Inspector General (Engr),CGO Complex Lodhi Road New Delhi,7,,0,7800.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=122381503,3939,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=122360165&refType=caf&uuid=7a3ab5b7-71aa-4415-ae59-c45dd4413326&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=122360165&refType=FC&uuid=78767514-890a-41a9-a40a-ec906b3a9103&version=1.0,New Delhi,"Construction of office building of Directorate General and Central Record Office of ITBP Force on 2.487  acres of land at Sector-10, R.K. Puram, New Delhi-110022",480000.0
122297904,New,IA/DL/INFRA2/529181/2025,2025-03-12T11:02:34.336+00:00,,Under Examination,2.024,50387.0,LAHORE HOSPITAL SOCIETY,,Application for Amendment in EC- Form-4,OTHER,B2,,"Amendment in Environment clearance for Expansion of Dr. B. L. Kapur Memorial Hospital at Pusa Road, New Delhi",DELHI,Karol Bagh,NA,,,,Non - Linear,2.024,0.0,2.024,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-03-12T12:11:31.322+00:00,Category B2 projects and activities,,,,,,,,,,,,0,47470.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=122297904,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=122264473&refType=caf&uuid=24272d0e-9fbd-457f-add8-78a063e86c5c&version=1.0,Central,"The project is Amendment in Environment clearance for Expansion of Dr. B. L. Kapur Memorial Hospital at Pusa Road, New Delhi.;;Previous EC was obtained vide file no F.No.21-64/2015-IA.III dated 29.12.2015 from MoEF&CC for plot area 20,240 sqm and builtup area 1,20,711.54 sqm.  Now, we are proposing addition of 100 no. of beds and a MLCP block for car parking.;;The existing plot area of the project is 20,240 m2 which will remain same and the total builtup area will decrease from 1,20,711.54 m2  to 85,718.288 m2. Hence, we are applying for Amendment in Environment Clearance.;;58433.99 m2 of builtup area has already been constructed. 550 KLD STP, 100 KLD ETP and 4 no. of RWH Pits have been developed on site. 270 no. of trees have been planted on site.;",686240.0
122211186,New,IA/DL/INFRA2/528924/2025,2025-03-11T11:56:35.943+00:00,,Under Examination,0.7421,12400.0,Eldeco green park infrastructure limited,Ind Tech House Consult ,Environment clearance form,TOR,B2,Building / Construction ,"Proposed Group Housing Project at Sector-17, Dwarka New Delhi",DELHI,Dwarka,KAKROLA,,,,Non - Linear,0.7421,0.0,0.7421,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-03-17T12:24:09.566+00:00,,,,,,,,,,,,,0,90020.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=122211186,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=122207522&refType=caf&uuid=90d81158-a0cf-432b-88eb-56e67038e60b&version=1.0,South West,"Proposed Group Housing Project at Dwarka, Sector-17, New Delhi by M/s Eldeco Green Park Infrastructure Limited. The total plot area of the project is 7421.23 m2 and built-up area will be 46207.377 m2. The Land use of Project site is residential which is in conformity with master plan of Delhi 2021 ;;The project site is earmarked for Residential development as per the local development plan and is being developed as per the local building bye laws",18270.0
121801088,Expansion,IA/DL/INFRA2/528016/2025,2025-03-06T10:57:31.547+00:00,,Under Examination,0.5705,8400.0,SPLENDOR LANDBASE LIMITED,Grass Roots Research and Creation India (P) Ltd.,Environment clearance form,TOR,B2,Building / Construction ,Expansion of Commercial Project ‘Splendor Forum’ by  M/s Splendor Landbase Limited ,DELHI,Sarita Vihar,KOTLA MAHIGRAM,,,,Hybrid,0.5705,0.0,0.5705,0.0,0.0,0.0,3400.0,5000.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-03-07T05:06:10.761+00:00,,,,,,,,,,,,,64081,52000.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=121801088,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=121794285&refType=caf&uuid=f1c0969f-4c96-4fb2-8b0b-cd4923077de7&version=1.0,South East,"M/s Splendor Landbase Limited proposes expansion of Commercial Project ‘Splendor Forum’ at Plot no. 3 DDA District Centre, Jasola New Delhi. It is proposed to increase the no. of floors from 5 to 9, as a result of which the built-up area will increase to 31,186.673 sqm, whereas, Plot area remains same. ",319940.0
121562644,New,IA/DL/INFRA2/527495/2025,2025-03-04T09:47:18.824+00:00,,Under Examination,0.6769,19174.0,National disaster response force,,Environment clearance form,TOR,B2,Building / Construction ,"Construction of Infrastructure for NDRF HQ at Vasant Vihar, New Delhi",DELHI,Vasant Vihar,KUSUMPUR,,,,Non - Linear,0.6769,0.0,0.6769,0.0,0.0,0.0,0.0,0.0,0,0,0,NO,Site specific project,YES,NO,NO,2025-03-04T13:42:37.606+00:00,,,,,,,,,,,,,64056,35.0,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=121562644,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=121560376&refType=caf&uuid=eed5fc29-83e4-4b39-ba07-cba7be190c59&version=1.0,New Delhi,"The proposed project is “Construction of Infrastructure for NDRF HQ at Vasant Vihar, New Delhi” Construction of office building by National Disaster Response Force (NDRF) G.S. Chauhan, DIG (works) (Authorized Signatory) which is to be developed at NDRF land Vasant Vihar, New Delhi that is allotted by MoH&UA vide letter no. L&DO/L-II-A/II(1127)/04 dated 06.01.2020, 1.673 acres of land.",1126.0
